employee_id,first_name,middle_name,last_name,preferred_name,email,phone,mobile_phone,date_of_birth,age,gender,race,ethnicity,veteran_status,disability_status,marital_status,hire_date,original_hire_date,tenure_years,tenure_months,employment_status,employment_type,job_title,job_code,job_family,job_sub_family,job_function,job_level,salary,hourly_rate,pay_frequency,pay_type,pay_grade,currency,fte,standard_hours,overtime_eligible,department,division,business_unit,cost_center,location,city,state,country,country_code,zip_code,office,work_location_type,remote_status,manager_id,manager_name,manager_email,reports_count,span_of_control,org_level,dotted_line_manager_id,performance_rating,performance_score,last_review_date,next_review_date,promotion_eligible,flight_risk,regrettable_loss_risk,skill_level,benefits_status,pto_balance,sick_balance,leave_accrual_rate,insurance_plan,retirement_plan,401k_contribution_pct,work_authorization,visa_type,visa_expiration,i9_status,background_check_status,drug_test_status,employee_number,badge_id,start_date,termination_date,termination_reason,rehire_eligible,last_promotion_date,time_in_role_months,previous_title,education_level
E300458,Jennifer,C,Miller,Jennifer,jennifer.miller@financecorp.com,(520) 767-5266,(910) 912-2737,1991-09-04,27,Female,Asian,Not Hispanic,Not a Veteran,No,Married,2022-03-07,2022-03-07,3,47,Active,Full-time,Wealth Advisor,FIN3874,Finance,Accounting,Wealth,IC5,77402,37.21,Biweekly,Salary,G8,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-629,"New York, NY",New York,NY,United States,USA,10001,New York Financial District,Office,On-site,E300023,Richard Thompson,richard.thompson@financecorp.com,0,0,6,,Meets Expectations,2,2025-08-13,2026-03-20,No,Low,Medium,Advanced,Enrolled,107,37,7.33 hours per pay period,PPO Plan,401k,5,US Citizen,,,Verified,Cleared,Passed,EN300458,BADGE3458,2022-03-07,,,Yes,2024-01-05,32,,Bachelor's
E300459,Linda,,Brown,Linda,linda.brown@financecorp.com,(542) 854-6452,(861) 777-9749,2001-01-02,47,Male,White,Not Hispanic,Not a Veteran,No,Married,2018-07-11,2018-07-11,7,92,Active,Full-time,VP Finance,FIN9274,Finance,Accounting,VP,IC5,186705,89.76,Biweekly,Salary,G12,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-758,"Chicago, IL",Chicago,IL,United States,USA,60601,Chicago Financial District,Office,On-site,E300015,Richard Thompson,richard.thompson@financecorp.com,0,0,8,,Exceeds Expectations,2,2025-03-02,2026-05-02,No,Medium,High,Advanced,Enrolled,174,36,7.33 hours per pay period,HDHP Plan,401k,6,US Citizen,,,Verified,Cleared,Passed,EN300459,BADGE3459,2018-07-11,,,Yes,2021-07-15,68,,Master's
E300460,Elizabeth,M,Anderson,Elizabeth,elizabeth.anderson@financecorp.com,(437) 750-4409,(676) 797-7817,1997-08-03,34,Female,Hispanic,Not Hispanic,Not a Veteran,No,Married,2025-03-01,2025-03-01,0,11,Active,Full-time,Senior Financial Analyst,FIN1439,Finance,Investment Banking,Senior,IC4,97632,46.94,Biweekly,Salary,G10,USD,1.0,40,No,Finance,Corporate Finance,Investment Services,CC-FIN-935,"Boston, MA",Boston,MA,United States,USA,02101,Boston Financial District,Office,On-site,E300018,Richard Thompson,richard.thompson@financecorp.com,0,0,3,,Exceeds Expectations,2,2025-06-18,2026-05-14,Yes,Low,High,Intermediate,Enrolled,115,60,7.33 hours per pay period,PPO Plan,401k,4,US Citizen,,,Verified,Cleared,Passed,EN300460,BADGE3460,2025-03-01,,,Yes,,11,,PhD
E300461,Patricia,,Miller,Patricia,patricia.miller@financecorp.com,(781) 233-7776,(980) 663-7557,1997-12-15,41,Male,Asian,Hispanic,Not a Veteran,No,Married,2021-11-02,2021-11-02,4,52,Active,Full-time,Investment Banker,FIN6487,Finance,Investment Banking,Investment,IC5,212133,101.99,Biweekly,Salary,G11,USD,1.0,40,No,Investment Banking,Corporate Finance,Investment Services,CC-FIN-885,"New York, NY",New York,NY,United States,USA,10001,New York Financial District,Office,On-site,E300010,Richard Thompson,richard.thompson@financecorp.com,0,0,3,,Meets Expectations,5,2025-02-22,2026-07-16,Yes,Low,High,Advanced,Enrolled,103,64,7.33 hours per pay period,HDHP Plan,401k,8,US Citizen,,,Verified,Cleared,Passed,EN300461,BADGE3461,2021-11-02,,,Yes,2023-03-15,30,Associate,Bachelor's
E300462,Mary,,Thomas,Mary,mary.thomas@financecorp.com,(614) 920-4378,(200) 735-5535,1987-02-23,36,Male,White,Not Hispanic,Not a Veteran,No,Single,2021-09-22,2021-09-22,4,53,Active,Full-time,CFO,FIN9637,Finance,Accounting,CFO,IC1,288292,138.6,Biweekly,Salary,G11,USD,1.0,40,No,Finance,Corporate Finance,Investment Services,CC-FIN-935,"Boston, MA",Boston,MA,United States,USA,02101,Boston Financial District,Office,Hybrid,E300020,Richard Thompson,richard.thompson@financecorp.com,0,0,3,,Exceeds Expectations,5,2025-10-18,2026-04-30,No,Low,High,Expert,Enrolled,182,77,7.33 hours per pay period,PPO Plan,401k,4,US Citizen,,,Verified,Cleared,Passed,EN300462,BADGE3462,2021-09-22,,,Yes,2023-08-20,40,Analyst,Bachelor's
E300463,Mary,C,Wilson,Mary,mary.wilson@financecorp.com,(230) 539-2831,(628) 764-1559,1985-10-04,53,Female,White,Hispanic,Not a Veteran,No,Single,2020-04-23,2020-04-23,5,70,Active,Full-time,Senior Accountant,FIN9954,Finance,Accounting,Senior,IC2,65278,31.38,Biweekly,Salary,G6,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-127,"New York, NY",New York,NY,United States,USA,10001,New York Financial District,Office,On-site,E300002,Richard Thompson,richard.thompson@financecorp.com,0,0,4,,Meets Expectations,5,2025-05-08,2026-05-21,No,High,High,Advanced,Enrolled,100,69,7.33 hours per pay period,HDHP Plan,401k,8,US Citizen,,,Verified,Cleared,Passed,EN300463,BADGE3463,2020-04-23,,,Yes,2022-08-18,61,Associate,Master's
E300464,Elizabeth,,Wilson,Elizabeth,elizabeth.wilson@financecorp.com,(889) 925-1780,(445) 325-6688,1978-12-08,26,Male,Asian,Not Hispanic,Not a Veteran,No,Married,2023-03-03,2023-03-03,2,35,Active,Full-time,Investment Banker,FIN5895,Finance,Investment Banking,Investment,IC5,209255,100.6,Biweekly,Salary,G10,USD,1.0,40,No,Investment Banking,Corporate Finance,Investment Services,CC-FIN-246,"New York, NY",New York,NY,United States,USA,10001,New York Financial District,Office,Hybrid,E300004,Richard Thompson,richard.thompson@financecorp.com,0,0,3,,Exceeds Expectations,3,2025-07-24,2026-03-29,No,Medium,High,Advanced,Enrolled,68,44,7.33 hours per pay period,HDHP Plan,401k,6,US Citizen,,,Verified,Cleared,Passed,EN300464,BADGE3464,2023-03-03,,,Yes,,21,,MBA
E300465,Patricia,R,Smith,Patricia,patricia.smith@financecorp.com,(588) 354-8589,(331) 557-9328,1984-04-08,30,Male,Asian,Not Hispanic,Not a Veteran,No,Married,2025-12-24,2025-12-24,0,1,Active,Full-time,Financial Analyst,FIN2151,Finance,Investment Banking,Financial,IC2,90480,43.5,Biweekly,Salary,G10,USD,1.0,40,No,Finance,Corporate Finance,Investment Services,CC-FIN-416,"Boston, MA",Boston,MA,United States,USA,02101,Boston Financial District,Office,On-site,E300003,Richard Thompson,richard.thompson@financecorp.com,0,0,6,,Meets Expectations,5,2025-06-03,2026-04-11,No,Low,Low,Advanced,Enrolled,75,39,7.33 hours per pay period,HDHP Plan,401k,6,US Citizen,,,Verified,Cleared,Passed,EN300465,BADGE3465,2025-12-24,,,Yes,,1,,Bachelor's
E300466,Mary,,Anderson,Mary,mary.anderson@financecorp.com,(239) 313-7239,(246) 801-4733,2000-08-28,40,Male,Asian,Not Hispanic,Not a Veteran,No,Single,2016-08-02,2016-08-02,9,116,Active,Full-time,Controller,FIN4144,Finance,Accounting,Controller,M2,106324,51.12,Biweekly,Salary,G6,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-390,"New York, NY",New York,NY,United States,USA,10001,New York Financial District,Office,On-site,E300014,Richard Thompson,richard.thompson@financecorp.com,0,0,3,,Needs Improvement,5,2025-12-18,2026-04-11,Yes,Medium,Low,Expert,Enrolled,115,53,7.33 hours per pay period,HDHP Plan,401k,10,US Citizen,,,Verified,Cleared,Passed,EN300466,BADGE3466,2016-08-02,,,Yes,2019-09-08,52,Analyst,Bachelor's
E300467,Jennifer,J,Miller,Jennifer,jennifer.miller@financecorp.com,(948) 491-5196,(866) 429-7094,1983-04-27,53,Female,White,Not Hispanic,Not a Veteran,No,Married,2024-05-25,2024-05-25,1,20,Active,Full-time,Tax Specialist,FIN2597,Finance,Accounting,Tax,M1,76840,36.94,Biweekly,Salary,G9,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-324,"New York, NY",New York,NY,United States,USA,10001,New York Financial District,Office,On-site,E300012,Richard Thompson,richard.thompson@financecorp.com,0,0,7,,Exceeds Expectations,2,2025-12-24,2026-08-09,No,Low,High,Intermediate,Enrolled,77,68,7.33 hours per pay period,PPO Plan,401k,5,US Citizen,,,Verified,Cleared,Passed,EN300467,BADGE3467,2024-05-25,,,Yes,,17,,Master's
E300468,James,R,Brown,James,james.brown@financecorp.com,(427) 489-8922,(635) 405-8514,2001-05-23,50,Male,White,Hispanic,Not a Veteran,No,Married,2016-06-06,2016-06-06,9,117,Active,Full-time,Accountant,FIN6437,Finance,Accounting,Accountant,IC3,91287,43.89,Biweekly,Salary,G9,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-938,"New York, NY",New York,NY,United States,USA,10001,New York Financial District,Office,Hybrid,E300003,Richard Thompson,richard.thompson@financecorp.com,0,0,4,,Needs Improvement,4,2025-12-14,2026-05-09,Yes,Low,High,Expert,Enrolled,151,71,7.33 hours per pay period,PPO Plan,401k,10,US Citizen,,,Verified,Cleared,Passed,EN300468,BADGE3468,2016-06-06,,,Yes,2018-08-31,92,Associate,Master's
E300469,Patricia,,Johnson,Patricia,patricia.johnson@financecorp.com,(507) 915-1256,(892) 564-6651,1987-05-29,50,Female,Asian,Hispanic,Not a Veteran,No,Married,2019-09-20,2019-09-20,6,77,Active,Full-time,Treasury Analyst,FIN5777,Finance,Investment Banking,Treasury,IC2,96686,46.48,Biweekly,Salary,G11,USD,1.0,40,No,Finance,Corporate Finance,Investment Services,CC-FIN-878,"Chicago, IL",Chicago,IL,United States,USA,60601,Chicago Financial District,Office,Hybrid,E300009,Richard Thompson,richard.thompson@financecorp.com,0,0,5,,Needs Improvement,4,2025-08-13,2026-04-08,No,Low,Low,Expert,Enrolled,91,55,7.33 hours per pay period,HDHP Plan,401k,6,US Citizen,,,Verified,Cleared,Passed,EN300469,BADGE3469,2019-09-20,,,Yes,2023-01-26,5,,Master's
E300470,Michael,C,Jones,Michael,michael.jones@financecorp.com,(425) 877-6720,(940) 652-1482,1995-03-31,57,Male,Hispanic,Hispanic,Not a Veteran,No,Single,2017-04-21,2017-04-21,8,107,Active,Full-time,Financial Analyst,FIN3970,Finance,Investment Banking,Financial,IC1,89527,43.04,Biweekly,Salary,G6,USD,1.0,40,No,Finance,Corporate Finance,Investment Services,CC-FIN-924,"Chicago, IL",Chicago,IL,United States,USA,60601,Chicago Financial District,Office,On-site,E300005,Richard Thompson,richard.thompson@financecorp.com,0,0,7,,Needs Improvement,5,2025-09-19,2026-05-29,No,High,High,Advanced,Enrolled,186,63,7.33 hours per pay period,HDHP Plan,401k,4,US Citizen,,,Verified,Cleared,Passed,EN300470,BADGE3470,2017-04-21,,,Yes,2018-06-05,60,,Master's
E300471,James,,Anderson,James,james.anderson@financecorp.com,(594) 354-8445,(348) 710-6399,1982-05-05,57,Male,Hispanic,Not Hispanic,Not a Veteran,No,Married,2022-09-02,2022-09-02,3,42,Active,Full-time,Trader,FIN4803,Finance,Accounting,Trader,IC5,75740,36.41,Biweekly,Salary,G8,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-279,"Chicago, IL",Chicago,IL,United States,USA,60601,Chicago Financial District,Office,Hybrid,E300014,Richard Thompson,richard.thompson@financecorp.com,0,0,3,,Meets Expectations,5,2025-10-26,2026-06-12,No,Low,Medium,Intermediate,Enrolled,147,56,7.33 hours per pay period,PPO Plan,401k,4,US Citizen,,,Verified,Cleared,Passed,EN300471,BADGE3471,2022-09-02,,,Yes,2025-12-02,39,,Bachelor's
E300472,Robert,,Thomas,Robert,robert.thomas@financecorp.com,(497) 654-2383,(487) 654-7651,1980-01-21,49,Female,Asian,Not Hispanic,Not a Veteran,No,Married,2022-07-31,2022-07-31,3,43,Active,Full-time,Portfolio Manager,FIN7840,Finance,Accounting,Portfolio,M1,126038,60.6,Biweekly,Salary,G8,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-973,"New York, NY",New York,NY,United States,USA,10001,New York Financial District,Office,On-site,E300009,Richard Thompson,richard.thompson@financecorp.com,4,10,7,,Meets Expectations,3,2025-12-08,2026-05-28,No,Low,High,Intermediate,Enrolled,76,55,7.33 hours per pay period,HDHP Plan,401k,8,US Citizen,,,Verified,Cleared,Passed,EN300472,BADGE3472,2022-07-31,,,Yes,2024-02-17,28,,Bachelor's
E300473,Michael,C,Smith,Michael,michael.smith@financecorp.com,(816) 505-1734,(689) 911-2561,2001-01-23,31,Male,White,Hispanic,Not a Veteran,No,Single,2025-08-01,2025-08-01,0,6,Active,Full-time,Equity Research Analyst,FIN5495,Finance,Investment Banking,Equity,IC1,80153,38.54,Biweekly,Salary,G9,USD,1.0,40,No,Finance,Corporate Finance,Investment Services,CC-FIN-219,"Chicago, IL",Chicago,IL,United States,USA,60601,Chicago Financial District,Office,On-site,E300012,Richard Thompson,richard.thompson@financecorp.com,0,0,6,,Exceeds Expectations,2,2025-06-10,2026-06-30,Yes,High,High,Advanced,Enrolled,120,44,7.33 hours per pay period,PPO Plan,401k,8,US Citizen,,,Verified,Cleared,Passed,EN300473,BADGE3473,2025-08-01,,,Yes,,3,,Master's
E300474,Robert,,Davis,Robert,robert.davis@financecorp.com,(702) 758-5659,(835) 613-1293,1999-04-05,27,Female,Hispanic,Not Hispanic,Not a Veteran,No,Married,2020-06-30,2020-06-30,5,68,Active,Full-time,Senior Accountant,FIN2518,Finance,Accounting,Senior,IC5,95346,45.84,Biweekly,Salary,G10,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-556,"New York, NY",New York,NY,United States,USA,10001,New York Financial District,Office,On-site,E300020,Richard Thompson,richard.thompson@financecorp.com,0,0,7,,Meets Expectations,4,2025-05-07,2026-04-26,No,Medium,Low,Advanced,Enrolled,135,61,7.33 hours per pay period,PPO Plan,401k,8,US Citizen,,,Verified,Cleared,Passed,EN300474,BADGE3474,2020-06-30,,,Yes,2023-04-30,54,Analyst,Bachelor's
E300475,Elizabeth,,Jones,Elizabeth,elizabeth.jones@financecorp.com,(667) 401-1528,(433) 441-4143,1978-05-29,47,Male,Hispanic,Not Hispanic,Not a Veteran,No,Married,2025-11-28,2025-11-28,0,2,Active,Full-time,Relationship Manager,FIN3802,Finance,Accounting,Relationship,M2,88806,42.7,Biweekly,Salary,G10,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-510,"Chicago, IL",Chicago,IL,United States,USA,60601,Chicago Financial District,Office,On-site,E300012,Richard Thompson,richard.thompson@financecorp.com,3,7,4,,Meets Expectations,2,2025-11-23,2026-07-13,No,Medium,Medium,Advanced,Enrolled,126,51,7.33 hours per pay period,HDHP Plan,401k,5,US Citizen,,,Verified,Cleared,Passed,EN300475,BADGE3475,2025-11-28,,,Yes,,1,,Bachelor's
E300476,Robert,B,Wilson,Robert,robert.wilson@financecorp.com,(259) 560-9541,(658) 254-5383,1979-06-04,35,Male,White,Not Hispanic,Not a Veteran,No,Married,2022-03-19,2022-03-19,3,47,Active,Full-time,Financial Analyst,FIN5318,Finance,Investment Banking,Financial,IC4,86670,41.67,Biweekly,Salary,G10,USD,1.0,40,No,Finance,Corporate Finance,Investment Services,CC-FIN-913,"Boston, MA",Boston,MA,United States,USA,02101,Boston Financial District,Office,On-site,E300000,Richard Thompson,richard.thompson@financecorp.com,0,0,8,,Meets Expectations,5,2025-10-22,2026-05-20,No,Low,Low,Intermediate,Enrolled,170,48,7.33 hours per pay period,HDHP Plan,401k,10,US Citizen,,,Verified,Cleared,Passed,EN300476,BADGE3476,2022-03-19,,,Yes,2023-09-10,38,,MBA
E300477,Elizabeth,,Miller,Elizabeth,elizabeth.miller@financecorp.com,(982) 817-6472,(738) 600-2623,1979-02-26,54,Male,Hispanic,Not Hispanic,Not a Veteran,No,Married,2023-11-08,2023-11-08,2,27,Active,Full-time,VP Finance,FIN2106,Finance,Accounting,VP,M2,237980,114.41,Biweekly,Salary,G8,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-218,"Boston, MA",Boston,MA,United States,USA,02101,Boston Financial District,Office,On-site,E300020,Richard Thompson,richard.thompson@financecorp.com,1,0,8,,Needs Improvement,2,2025-07-30,2026-05-14,No,Low,Low,Intermediate,Enrolled,93,67,7.33 hours per pay period,PPO Plan,401k,4,US Citizen,,,Verified,Cleared,Passed,EN300477,BADGE3477,2023-11-08,,,Yes,,11,,Bachelor's
E300478,Jennifer,,Miller,Jennifer,jennifer.miller@financecorp.com,(885) 240-1628,(246) 909-1829,1994-12-03,53,Female,Black,Not Hispanic,Not a Veteran,No,Married,2022-09-12,2022-09-12,3,41,Active,Full-time,Senior Financial Analyst,FIN7343,Finance,Investment Banking,Senior,IC2,82979,39.89,Biweekly,Salary,G8,USD,1.0,40,No,Finance,Corporate Finance,Investment Services,CC-FIN-973,"Boston, MA",Boston,MA,United States,USA,02101,Boston Financial District,Office,On-site,E300003,Richard Thompson,richard.thompson@financecorp.com,0,0,6,,Meets Expectations,5,2025-05-27,2026-07-07,Yes,Low,Low,Expert,Enrolled,152,56,7.33 hours per pay period,HDHP Plan,401k,5,US Citizen,,,Verified,Cleared,Passed,EN300478,BADGE3478,2022-09-12,,,Yes,2026-01-23,6,,PhD
E300479,Mary,,Anderson,Mary,mary.anderson@financecorp.com,(679) 815-9415,(966) 712-6226,2000-07-27,31,Male,Hispanic,Hispanic,Not a Veteran,No,Single,2025-08-29,2025-08-29,0,5,Active,Full-time,Equity Research Analyst,FIN2489,Finance,Investment Banking,Equity,IC3,108942,52.38,Biweekly,Salary,G8,USD,1.0,40,No,Finance,Corporate Finance,Investment Services,CC-FIN-806,"New York, NY",New York,NY,United States,USA,10001,New York Financial District,Office,On-site,E300024,Richard Thompson,richard.thompson@financecorp.com,0,0,5,,Exceeds Expectations,3,2025-03-28,2026-06-08,Yes,High,Low,Advanced,Enrolled,121,59,7.33 hours per pay period,HDHP Plan,401k,5,US Citizen,,,Verified,Cleared,Passed,EN300479,BADGE3479,2025-08-29,,,Yes,,3,,Master's
E300480,Linda,,Jones,Linda,linda.jones@financecorp.com,(891) 567-3999,(826) 825-2719,1987-05-29,51,Female,White,Not Hispanic,Not a Veteran,No,Divorced,2017-12-14,2017-12-14,8,99,Active,Full-time,Quantitative Analyst,FIN5903,Finance,Investment Banking,Quantitative,IC2,66006,31.73,Biweekly,Salary,G10,USD,1.0,40,No,Finance,Corporate Finance,Investment Services,CC-FIN-955,"New York, NY",New York,NY,United States,USA,10001,New York Financial District,Office,Hybrid,E300016,Richard Thompson,richard.thompson@financecorp.com,0,0,6,,Meets Expectations,3,2025-07-23,2026-06-10,No,Medium,Low,Advanced,Enrolled,167,33,7.33 hours per pay period,HDHP Plan,401k,6,US Citizen,,,Verified,Cleared,Passed,EN300480,BADGE3480,2017-12-14,,,Yes,2021-11-05,30,Analyst,Master's
E300481,Jennifer,R,Smith,Jennifer,jennifer.smith@financecorp.com,(896) 750-2313,(941) 869-1094,1996-01-02,56,Male,Black,Hispanic,Not a Veteran,No,Married,2024-05-24,2024-05-24,1,21,Active,Full-time,Quantitative Analyst,FIN5969,Finance,Investment Banking,Quantitative,M1,97716,46.98,Biweekly,Salary,G7,USD,1.0,40,No,Finance,Corporate Finance,Investment Services,CC-FIN-970,"New York, NY",New York,NY,United States,USA,10001,New York Financial District,Office,Hybrid,E300004,Richard Thompson,richard.thompson@financecorp.com,0,0,7,,Exceeds Expectations,2,2025-08-06,2026-07-25,Yes,Low,High,Advanced,Enrolled,142,37,7.33 hours per pay period,HDHP Plan,401k,10,US Citizen,,,Verified,Cleared,Passed,EN300481,BADGE3481,2024-05-24,,,Yes,,15,,Master's
E300482,Linda,,Wilson,Linda,linda.wilson@financecorp.com,(316) 909-7857,(756) 643-3246,1995-02-04,43,Female,White,Not Hispanic,Not a Veteran,No,Married,2024-08-19,2024-08-19,1,18,Active,Full-time,Tax Specialist,FIN6460,Finance,Accounting,Tax,IC4,91224,43.86,Biweekly,Salary,G12,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-491,"Chicago, IL",Chicago,IL,United States,USA,60601,Chicago Financial District,Office,On-site,E300003,Richard Thompson,richard.thompson@financecorp.com,0,0,4,,Needs Improvement,4,2025-11-05,2026-04-10,Yes,Low,High,Advanced,Enrolled,166,44,7.33 hours per pay period,HDHP Plan,401k,10,US Citizen,,,Verified,Cleared,Passed,EN300482,BADGE3482,2024-08-19,,,Yes,,11,,MBA
E300483,Linda,,Johnson,Linda,linda.johnson@financecorp.com,(516) 778-8520,(907) 826-7181,1990-04-10,52,Male,Asian,Not Hispanic,Not a Veteran,No,Married,2025-03-27,2025-03-27,0,10,Active,Full-time,Senior Accountant,FIN3704,Finance,Accounting,Senior,E1,109200,52.5,Biweekly,Salary,G6,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-346,"Chicago, IL",Chicago,IL,United States,USA,60601,Chicago Financial District,Office,On-site,E300023,Richard Thompson,richard.thompson@financecorp.com,0,0,6,,Meets Expectations,3,2025-12-16,2026-07-19,Yes,Low,Medium,Expert,Enrolled,126,79,7.33 hours per pay period,PPO Plan,401k,5,US Citizen,,,Verified,Cleared,Passed,EN300483,BADGE3483,2025-03-27,,,Yes,,5,,Bachelor's
E300484,Michael,,Miller,Michael,michael.miller@financecorp.com,(332) 207-7036,(491) 228-1506,1987-01-14,34,Male,Black,Not Hispanic,Not a Veteran,No,Single,2024-06-18,2024-06-18,1,20,Active,Full-time,Wealth Advisor,FIN3263,Finance,Accounting,Wealth,IC1,74021,35.59,Biweekly,Salary,G10,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-659,"New York, NY",New York,NY,United States,USA,10001,New York Financial District,Office,Hybrid,E300022,Richard Thompson,richard.thompson@financecorp.com,0,0,3,,Meets Expectations,2,2025-06-07,2026-04-01,Yes,High,Low,Advanced,Enrolled,194,49,7.33 hours per pay period,PPO Plan,401k,4,US Citizen,,,Verified,Cleared,Passed,EN300484,BADGE3484,2024-06-18,,,Yes,,5,,Master's
E300485,Michael,,Johnson,Michael,michael.johnson@financecorp.com,(514) 955-1846,(431) 345-9582,1989-06-25,54,Male,Asian,Not Hispanic,Not a Veteran,No,Married,2023-11-01,2023-11-01,2,27,Active,Full-time,Client Services Rep,FIN9161,Finance,Accounting,Client,M2,64071,30.8,Biweekly,Salary,G6,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-573,"New York, NY",New York,NY,United States,USA,10001,New York Financial District,Office,Hybrid,E300010,Richard Thompson,richard.thompson@financecorp.com,0,0,5,,Needs Improvement,3,2025-10-30,2026-05-27,Yes,Low,High,Intermediate,Enrolled,89,39,7.33 hours per pay period,PPO Plan,401k,10,US Citizen,,,Verified,Cleared,Passed,EN300485,BADGE3485,2023-11-01,,,Yes,,20,,Bachelor's
